  Global optimal solution found.
  Objective value:                              74768.54
  Objective bound:                              74768.54
  Infeasibilities:                             0.4440892E-15
  Extended solver steps:                             404
  Total solver iterations:                          9470


                       Variable           Value        Reduced Cost
                      C( 72, 2)        250.1216            0.000000
                      C( 72, 3)        291.2144            0.000000
                      C( 72, 4)        165.6002            0.000000
                      C( 73, 1)        356.5291            0.000000
                      C( 73, 2)        309.9619            0.000000
                      C( 73, 3)        311.1379            0.000000
                      C( 73, 4)        225.4404            0.000000
                      C( 74, 1)        356.5291            0.000000
                      C( 74, 2)        309.9619            0.000000
                      C( 74, 3)        311.1379            0.000000
                      C( 74, 4)        225.4404            0.000000
                      C( 75, 1)        341.3712            0.000000
                      C( 75, 2)        228.6822            0.000000
                      C( 75, 3)        290.8373            0.000000
                      C( 75, 4)        144.1607            0.000000
                      C( 76, 1)        341.3712            0.000000
                      C( 76, 2)        228.6822            0.000000
                      C( 76, 3)        290.8373            0.000000
                      C( 76, 4)        144.1607            0.000000
                      C( 77, 1)        410.5882            0.000000
                      C( 77, 2)        92.07636            0.000000
                      C( 77, 3)        375.0937            0.000000
                      C( 77, 4)        127.1015            0.000000
                      C( 78, 1)        410.5882            0.000000
                      C( 78, 2)        92.07636            0.000000
                      C( 78, 3)        375.0937            0.000000
                      C( 78, 4)        127.1015            0.000000
                      C( 79, 1)        453.7347            0.000000
                      C( 79, 2)        135.2228            0.000000
                      C( 79, 3)        383.0403            0.000000
                      C( 79, 4)        170.2480            0.000000
                      C( 80, 1)        453.7347            0.000000
                      C( 80, 2)        135.2228            0.000000
                      C( 80, 3)        383.0403            0.000000
                      C( 80, 4)        170.2480            0.000000
                      C( 81, 1)        459.1263            0.000000
                      C( 81, 2)        144.0284            0.000000
                      C( 81, 3)        347.4847            0.000000
                      C( 81, 4)        175.6396            0.000000
                      C( 82, 1)        459.1263            0.000000
                      C( 82, 2)        144.0284            0.000000
                      C( 82, 3)        347.4847            0.000000
                      C( 82, 4)        175.6396            0.000000
                      C( 83, 1)        409.5525            0.000000
                      C( 83, 2)        97.31931            0.000000
                      C( 83, 3)        308.7673            0.000000
                      C( 83, 4)        126.0659            0.000000
                      C( 84, 1)        409.5525            0.000000
                      C( 84, 2)        97.31931            0.000000
                      C( 84, 3)        308.7673            0.000000
                      C( 84, 4)        126.0659            0.000000
                      C( 85, 1)        428.0731            0.000000
                      C( 85, 2)        156.4735            0.000000
                      C( 85, 3)        251.8548            0.000000
                      C( 85, 4)        146.1506            0.000000
                      C( 86, 1)        428.0731            0.000000
                      C( 86, 2)        156.4735            0.000000
                      C( 86, 3)        251.8548            0.000000
                      C( 86, 4)        146.1506            0.000000
                      C( 87, 1)        411.3906            0.000000
                      C( 87, 2)        202.9158            0.000000
                      C( 87, 3)        230.9769            0.000000
                      C( 87, 4)        163.6352            0.000000
                      C( 88, 1)        411.3906            0.000000
                      C( 88, 2)        202.9158            0.000000
                      C( 88, 3)        230.9769            0.000000
                      C( 88, 4)        163.6352            0.000000
                      C( 89, 1)        443.3797            0.000000
                      C( 89, 2)        256.2669            0.000000
                      C( 89, 3)        198.2709            0.000000
                      C( 89, 4)        216.9864            0.000000
                      C( 90, 1)        443.3797            0.000000
                      C( 90, 2)        256.2669            0.000000
                      C( 90, 3)        198.2709            0.000000
                      C( 90, 4)        216.9864            0.000000
                      C( 91, 1)        416.7042            0.000000
                      C( 91, 2)        299.1448            0.000000
                      C( 91, 3)        200.4536            0.000000
                      C( 91, 4)        267.0396            0.000000
                      C( 92, 1)        416.7042            0.000000
                      C( 92, 2)        299.1448            0.000000
                      C( 92, 3)        200.4536            0.000000
                      C( 92, 4)        267.0396            0.000000
                      C( 93, 1)        497.7816            0.000000
                      C( 93, 2)        368.2391            0.000000
                      C( 93, 3)        139.1596            0.000000
                      C( 93, 4)        322.4794            0.000000
                      C( 94, 1)        497.7816            0.000000
                      C( 94, 2)        368.2391            0.000000
                      C( 94, 3)        139.1596            0.000000
                      C( 94, 4)        322.4794            0.000000
                      C( 95, 1)        465.4713            0.000000
                      C( 95, 2)        253.8364            0.000000
                      C( 95, 3)        167.9363            0.000000
                      C( 95, 4)        224.9275            0.000000
                      C( 96, 1)        465.4713            0.000000
                      C( 96, 2)        253.8364            0.000000
                      C( 96, 3)        167.9363            0.000000
                      C( 96, 4)        224.9275            0.000000
                      C( 97, 1)        492.5163            0.000000
                      C( 97, 2)        216.5353            0.000000
                      C( 97, 3)        226.5809            0.000000
                      C( 97, 4)        210.5938            0.000000
                      C( 98, 1)        492.5163            0.000000
                      C( 98, 2)        216.5353            0.000000
                      C( 98, 3)        226.5809            0.000000
                      C( 98, 4)        210.5938            0.000000
                      C( 99, 1)        512.9419            0.000000
                      C( 99, 2)        197.8441            0.000000
                      C( 99, 3)        284.0797            0.000000
                      C( 99, 4)        229.4552            0.000000
                     C( 100, 1)        512.9419            0.000000
                     C( 100, 2)        197.8441            0.000000
                     C( 100, 3)        284.0797            0.000000
                     C( 100, 4)        229.4552            0.000000
                     C( 101, 1)        562.6333            0.000000
                     C( 101, 2)        256.0997            0.000000
                     C( 101, 3)        229.7474            0.000000
                     C( 101, 4)        280.7108            0.000000
                     C( 102, 1)        562.6333            0.000000
                     C( 102, 2)        256.0997            0.000000
                     C( 102, 3)        229.7474            0.000000
                     C( 102, 4)        280.7108            0.000000
                     C( 103, 1)        564.1354            0.000000
                     C( 103, 2)        298.8115            0.000000
                     C( 103, 3)        157.4262            0.000000
                     C( 103, 4)        290.9757            0.000000
                     C( 104, 1)        564.1354            0.000000
                     C( 104, 2)        298.8115            0.000000
                     C( 104, 3)        157.4262            0.000000
                     C( 104, 4)        290.9757            0.000000
                     C( 105, 1)        517.7314            0.000000
                     C( 105, 2)        295.0843            0.000000
                     C( 105, 3)        116.2955            0.000000
                     C( 105, 4)        267.8407            0.000000
                     C( 106, 1)        517.7314            0.000000
                     C( 106, 2)        295.0843            0.000000
                     C( 106, 3)        116.2955            0.000000
                     C( 106, 4)        267.8407            0.000000
                     C( 107, 1)        636.6644            0.000000
                     C( 107, 2)        394.8483            0.000000
                     C( 107, 3)        80.27147            0.000000
                     C( 107, 4)        367.6047            0.000000
                     C( 108, 1)        636.6644            0.000000
                     C( 108, 2)        394.8483            0.000000
                     C( 108, 3)        80.27147            0.000000
                     C( 108, 4)        367.6047            0.000000
                     C( 109, 1)        606.3867            0.000000
                     C( 109, 2)        409.8538            0.000000
                     C( 109, 3)       0.2690000E-03        0.000000
                     C( 109, 4)        382.6102            0.000000
                     C( 110, 1)        606.3867            0.000000
                     C( 110, 2)        409.8538            0.000000
                     C( 110, 3)       0.2690000E-03        0.000000
                     C( 110, 4)        382.6102            0.000000
                     C( 111, 1)        547.9905            0.000000
                     C( 111, 2)        353.1833            0.000000
                     C( 111, 3)        64.18272            0.000000
                     C( 111, 4)        325.9396            0.000000
                     C( 112, 1)        547.9905            0.000000
                     C( 112, 2)        353.1833            0.000000
                     C( 112, 3)        64.18272            0.000000
                     C( 112, 4)        325.9396            0.000000
                     C( 113, 1)        565.2523            0.000000
                     C( 113, 2)        423.1847            0.000000
                     C( 113, 3)        83.24602            0.000000
                     C( 113, 4)        394.2758            0.000000
                     C( 114, 1)        565.2523            0.000000
                     C( 114, 2)        423.1847            0.000000
                     C( 114, 3)        83.24602            0.000000
                     C( 114, 4)        394.2758            0.000000
                     C( 115, 1)        281.9406            0.000000
                     C( 115, 2)        79.15853            0.000000
                     C( 115, 3)        423.2291            0.000000
                     C( 115, 4)        43.26659            0.000000
                     C( 116, 1)        281.9406            0.000000
                     C( 116, 2)        79.15853            0.000000
                     C( 116, 3)        423.2291            0.000000
                     C( 116, 4)        43.26659            0.000000
                     C( 117, 1)        334.2213            0.000000
                     C( 117, 2)        37.75753            0.000000
                     C( 117, 3)        401.0157            0.000000
                     C( 117, 4)        50.39597            0.000000
                     C( 118, 1)        334.2213            0.000000
                     C( 118, 2)        37.75753            0.000000
                     C( 118, 3)        401.0157            0.000000
                     C( 118, 4)        50.39597            0.000000
                     C( 119, 1)        334.2213            0.000000
                     C( 119, 2)        37.75753            0.000000
                     C( 119, 3)        401.0157            0.000000
                     C( 119, 4)        50.39597            0.000000
                     C( 120, 1)        601.3852            0.000000
                     C( 120, 2)        370.5719            0.000000
                     C( 120, 3)        53.37024            0.000000
                     C( 120, 4)        343.3283            0.000000
                     C( 121, 1)        601.3852            0.000000
                     C( 121, 2)        370.5719            0.000000
                     C( 121, 3)        53.37024            0.000000
                     C( 121, 4)        343.3283            0.000000
                     C( 122, 1)        619.0983            0.000000
                     C( 122, 2)        393.9844            0.000000
                     C( 122, 3)        38.25750            0.000000
                     C( 122, 4)        366.7408            0.000000
                     C( 123, 1)        619.0983            0.000000
                     C( 123, 2)        393.9844            0.000000
                     C( 123, 3)        38.25750            0.000000
                     C( 123, 4)        366.7408            0.000000
                     C( 124, 1)        628.3157            0.000000
                     C( 124, 2)        438.7874            0.000000
                     C( 124, 3)        23.77751            0.000000
                     C( 124, 4)        411.5438            0.000000
                     C( 125, 1)        628.3157            0.000000
                     C( 125, 2)        438.7874            0.000000
                     C( 125, 3)        23.77751            0.000000
                     C( 125, 4)        411.5438            0.000000
                     C( 126, 1)        628.6197            0.000000
                     C( 126, 2)        445.4384            0.000000
                     C( 126, 3)        44.44581            0.000000
                     C( 126, 4)        418.1947            0.000000
                     C( 127, 1)        628.6197            0.000000
                     C( 127, 2)        445.4384            0.000000
                     C( 127, 3)        44.44581            0.000000
                     C( 127, 4)        418.1947            0.000000
                     C( 128, 1)        628.6197            0.000000
                     C( 128, 2)        445.4384            0.000000
                     C( 128, 3)        44.44581            0.000000
                     C( 128, 4)        418.1947            0.000000
                     C( 129, 1)        605.2758            0.000000
                     C( 129, 2)        460.8834            0.000000
                     C( 129, 3)        76.82222            0.000000
                     C( 129, 4)        431.9745            0.000000
                     C( 130, 1)        605.2758            0.000000
                     C( 130, 2)        460.8834            0.000000
                     C( 130, 3)        76.82222            0.000000
                     C( 130, 4)        431.9745            0.000000
                     C( 131, 1)        57.28827            0.000000
                     C( 131, 2)        426.1133            0.000000
                     C( 131, 3)        657.1899            0.000000
                     C( 131, 4)        340.7594            0.000000
                     C( 132, 1)        57.28827            0.000000
                     C( 132, 2)        426.1133            0.000000
                     C( 132, 3)        657.1899            0.000000
                     C( 132, 4)        340.7594            0.000000
                     C( 133, 1)        346.0765            0.000000
                     C( 133, 2)        42.23708            0.000000
                     C( 133, 3)        367.4055            0.000000
                     C( 133, 4)        62.53901            0.000000
                     C( 134, 1)        346.0765            0.000000
                     C( 134, 2)        42.23708            0.000000
                     C( 134, 3)        367.4055            0.000000
                     C( 134, 4)        62.53901            0.000000
                     C( 135, 1)        365.1866            0.000000
                     C( 135, 2)        28.62156            0.000000
                     C( 135, 3)        372.4162            0.000000
                     C( 135, 4)        81.36119            0.000000
                     C( 136, 1)        365.1866            0.000000
                     C( 136, 2)        28.62156            0.000000
                     C( 136, 3)        372.4162            0.000000
                     C( 136, 4)        81.36119            0.000000
                       X( 1, 1)        0.000000            0.000000
                       X( 1, 2)        0.000000            1952.028
                       X( 1, 3)        0.000000            2416.237
                       X( 1, 4)        0.000000            1937.521
                       X( 2, 1)        0.000000            0.000000
                       X( 2, 2)        0.000000            1952.028
                       X( 2, 3)        0.000000            2416.237
                       X( 2, 4)        0.000000            1937.521
                       X( 3, 1)        0.000000            0.000000
                       X( 3, 2)        0.000000            4648.012
                       X( 3, 3)        0.000000            6068.256
                       X( 3, 4)        0.000000            4648.012
                       X( 4, 1)        0.000000            0.000000
                       X( 4, 2)        0.000000            4648.012
                       X( 4, 3)        0.000000            6068.256
                       X( 4, 4)        0.000000            4648.012
                       X( 5, 1)        0.000000            0.000000
                       X( 5, 2)        0.000000            4342.512
                       X( 5, 3)        0.000000            5814.815
                       X( 5, 4)        0.000000            4342.512
                       X( 6, 1)        0.000000            0.000000
                       X( 6, 2)        0.000000            4342.512
                       X( 6, 3)        0.000000            5814.815
                       X( 6, 4)        0.000000            4342.512
                       X( 7, 1)        0.000000            0.000000
                       X( 7, 2)        0.000000            3918.273
                       X( 7, 3)        0.000000            5575.250
                       X( 7, 4)        0.000000            3918.273
                       X( 8, 1)        0.000000            0.000000
                       X( 8, 2)        0.000000            3918.273
                       X( 8, 3)        0.000000            5575.250
                       X( 8, 4)        0.000000            3918.273
                       X( 9, 1)       0.5216000            0.000000
                       X( 9, 2)        0.000000            4077.890
                       X( 9, 3)        0.000000            5843.139
                       X( 9, 4)        0.000000            4077.890
                      X( 10, 1)       0.4619000            0.000000
                      X( 10, 2)        0.000000            4077.890
                      X( 10, 3)        0.000000            5843.139
                      X( 10, 4)        0.000000            4077.890
                      X( 11, 1)        2.309100            0.000000
                      X( 11, 2)        0.000000            4082.274
                      X( 11, 3)        0.000000            5866.407
                      X( 11, 4)        0.000000            4082.274
                      X( 12, 1)        1.417500            0.000000
                      X( 12, 2)        0.000000            4082.274
                      X( 12, 3)        0.000000            5866.407
                      X( 12, 4)        0.000000            4082.274
                      X( 13, 1)       0.3347000            0.000000
                      X( 13, 2)        0.000000            3507.931
                      X( 13, 3)        0.000000            5052.698
                      X( 13, 4)        0.000000            3493.424
                      X( 14, 1)       0.3347000            0.000000
                      X( 14, 2)        0.000000            3507.931
                      X( 14, 3)        0.000000            5052.698
                      X( 14, 4)        0.000000            3493.424
                      X( 15, 1)        0.000000            0.000000
                      X( 15, 2)        0.000000            4090.082
                      X( 15, 3)        0.000000            5874.215
                      X( 15, 4)        0.000000            4090.082
                      X( 16, 1)        0.000000            0.000000
                      X( 16, 2)        0.000000            4090.082
                      X( 16, 3)        0.000000            5874.215
                      X( 16, 4)        0.000000            4090.082
                      X( 17, 1)       0.3645000            0.000000
                      X( 17, 2)        0.000000            2701.244
                      X( 17, 3)        0.000000            4555.627
                      X( 17, 4)        0.000000            2701.244
                      X( 18, 1)        0.000000            0.000000
                      X( 18, 2)        0.000000            2701.244
                      X( 18, 3)        0.000000            4555.627
                      X( 18, 4)        0.000000            2701.244
                      X( 19, 1)        0.000000            0.000000
                      X( 19, 2)        0.000000            2033.924
                      X( 19, 3)        0.000000            4026.196
                      X( 19, 4)        0.000000            2033.924
                      X( 20, 1)        0.000000            0.000000
                      X( 20, 2)        0.000000            2033.924
                      X( 20, 3)        0.000000            4026.196
                      X( 20, 4)        0.000000            2033.924
                      X( 21, 1)        0.000000            0.000000
                      X( 21, 2)        0.000000            1892.046
                      X( 21, 3)        0.000000            3884.318
                      X( 21, 4)        0.000000            1892.046
                      X( 22, 1)        0.000000            0.000000
                      X( 22, 2)        0.000000            1892.046
                      X( 22, 3)        0.000000            3884.318
                      X( 22, 4)        0.000000            1892.046
                      X( 23, 1)        0.000000            0.000000
                      X( 23, 2)        0.000000            2489.784
                      X( 23, 3)        0.000000            3858.820
                      X( 23, 4)        0.000000            2475.277
                      X( 24, 1)        0.000000            0.000000
                      X( 24, 2)        0.000000            2489.784
                      X( 24, 3)        0.000000            3858.820
                      X( 24, 4)        0.000000            2475.277
                      X( 25, 1)        0.000000            0.000000
                      X( 25, 2)        0.000000            2326.797
                      X( 25, 3)        0.000000            3322.198
                      X( 25, 4)        0.000000            2312.290
                      X( 26, 1)        0.000000            0.000000
                      X( 26, 2)        0.000000            2326.797
                      X( 26, 3)        0.000000            3322.198
                      X( 26, 4)        0.000000            2312.290
                      X( 27, 1)        0.000000            0.000000
                      X( 27, 2)        0.000000            1617.719
                      X( 27, 3)        0.000000            2344.196
                      X( 27, 4)        0.000000            1603.212
                      X( 28, 1)        0.000000            0.000000
                      X( 28, 2)        0.000000            1617.719
                      X( 28, 3)        0.000000            2344.196
                      X( 28, 4)        0.000000            1603.212
                      X( 29, 1)        0.000000            0.000000
                      X( 29, 2)        0.000000            1700.509
                      X( 29, 3)        0.000000            3161.789
                      X( 29, 4)        0.000000            1686.002
                      X( 30, 1)        0.000000            0.000000
                      X( 30, 2)        0.000000            1700.509
                      X( 30, 3)        0.000000            3161.789
                      X( 30, 4)        0.000000            1686.002
                      X( 31, 1)        0.000000            0.000000
                      X( 31, 2)        0.000000            1210.842
                      X( 31, 3)        0.000000            3203.114
                      X( 31, 4)        0.000000            1210.842
                      X( 32, 1)        0.000000            0.000000
                      X( 32, 2)        0.000000            1210.842
                      X( 32, 3)        0.000000            3203.114
                      X( 32, 4)        0.000000            1210.842
                      X( 33, 1)        0.000000            0.000000
                      X( 33, 2)        0.000000            1643.121
                      X( 33, 3)        0.000000            3635.393
                      X( 33, 4)        0.000000            1643.121
                      X( 34, 1)        0.000000            0.000000
                      X( 34, 2)        0.000000            1643.121
                      X( 34, 3)        0.000000            3635.393
                      X( 34, 4)        0.000000            1643.121
                      X( 35, 1)        0.000000            0.000000
                      X( 35, 2)        0.000000            1094.809
                      X( 35, 3)        0.000000            2340.221
                      X( 35, 4)        0.000000            1080.302
                      X( 36, 1)        0.000000            0.000000
                      X( 36, 2)        0.000000            1094.809
                      X( 36, 3)        0.000000            2340.221
                      X( 36, 4)        0.000000            1080.302
                      X( 37, 1)        0.000000            0.000000
                      X( 37, 2)        0.000000            677.6099
                      X( 37, 3)        0.000000            2473.113
                      X( 37, 4)        0.000000            663.1027
                      X( 38, 1)        0.000000            0.000000
                      X( 38, 2)        0.000000            677.6099
                      X( 38, 3)        0.000000            2473.113
                      X( 38, 4)        0.000000            663.1027
                      X( 39, 1)        0.000000            0.000000
                      X( 39, 2)        0.000000            663.4118
                      X( 39, 3)        0.000000            2655.684
                      X( 39, 4)        0.000000            663.4118
                      X( 40, 1)        0.000000            0.000000
                      X( 40, 2)        0.000000            663.4118
                      X( 40, 3)        0.000000            2655.684
                      X( 40, 4)        0.000000            663.4118
                      X( 41, 1)        0.000000            0.000000
                      X( 41, 2)        0.000000            654.9850
                      X( 41, 3)        0.000000            2256.264
                      X( 41, 4)        0.000000            640.4778
                      X( 42, 1)        0.000000            0.000000
                      X( 42, 2)        0.000000            654.9850
                      X( 42, 3)        0.000000            2256.264
                      X( 42, 4)        0.000000            640.4778
                      X( 43, 1)        0.000000            0.000000
                      X( 43, 2)        0.000000            1043.578
                      X( 43, 3)        0.000000            1798.876
                      X( 43, 4)        0.000000            1043.549
                      X( 44, 1)        0.000000            0.000000
                      X( 44, 2)        0.000000            1043.578
                      X( 44, 3)        0.000000            1798.876
                      X( 44, 4)        0.000000            1043.549
                      X( 45, 1)        0.000000            105.1901
                      X( 45, 2)        0.000000            1188.072
                      X( 45, 3)        0.000000            1368.391
                      X( 45, 4)        0.000000            1188.043
                      X( 46, 1)        0.000000            105.1901
                      X( 46, 2)        0.000000            1188.072
                      X( 46, 3)        0.000000            1368.391
                      X( 46, 4)        0.000000            1188.043
                      X( 47, 1)        0.000000            0.000000
                      X( 47, 2)        0.000000            845.3169
                      X( 47, 3)        0.000000            1350.940
                      X( 47, 4)        0.000000            845.2873
                      X( 48, 1)        0.000000            0.000000
                      X( 48, 2)        0.000000            845.3169
                      X( 48, 3)        0.000000            1350.940
                      X( 48, 4)        0.000000            845.2873
                      X( 49, 1)        0.000000            0.000000
                      X( 49, 2)        0.000000            377.9678
                      X( 49, 3)        0.000000            1511.008
                      X( 49, 4)        0.000000            377.9382
                      X( 50, 1)        0.000000            0.000000
                      X( 50, 2)        0.000000            377.9678
                      X( 50, 3)        0.000000            1511.008
                      X( 50, 4)        0.000000            377.9382
                      X( 51, 1)       0.2360000            0.000000
                      X( 51, 2)       0.8518000            0.000000
                      X( 51, 3)        0.000000            1992.272
                      X( 51, 4)       0.2953000            0.000000
                      X( 52, 1)        0.000000            0.000000
                      X( 52, 2)        0.000000            0.000000
                      X( 52, 3)        0.000000            1992.272
                      X( 52, 4)        0.000000            0.000000
                      X( 53, 1)        0.000000            487.0694
                      X( 53, 2)        0.000000            0.000000
                      X( 53, 3)        0.000000            2488.175
                      X( 53, 4)        0.000000            495.9022
                      X( 54, 1)        0.000000            487.0694
                      X( 54, 2)        0.000000            0.000000
                      X( 54, 3)        0.000000            2488.175
                      X( 54, 4)        0.000000            495.9022
                      X( 55, 1)        0.000000            161.3284
                      X( 55, 2)        0.000000           0.2957000E-01
                      X( 55, 3)        0.000000            1669.591
                      X( 55, 4)        1.505600            0.000000
                      X( 56, 1)        0.000000            161.3284
                      X( 56, 2)        0.000000           0.2957000E-01
                      X( 56, 3)        0.000000            1669.591
                      X( 56, 4)       0.7291000            0.000000
                      X( 57, 1)        0.000000            434.5319
                      X( 57, 2)        0.000000            992.6978
                      X( 57, 3)        0.000000            837.7421
                      X( 57, 4)        0.000000            1001.023
                      X( 58, 1)        0.000000            434.5319
                      X( 58, 2)        0.000000            992.6978
                      X( 58, 3)        0.000000            837.7421
                      X( 58, 4)        0.000000            1001.023
                      X( 59, 1)        0.000000            313.1439
                      X( 59, 2)        0.000000            0.000000
                      X( 59, 3)        0.000000            1279.770
                      X( 59, 4)        0.000000            8.324730
                      X( 60, 1)        0.000000            313.1439
                      X( 60, 2)        0.000000            0.000000
                      X( 60, 3)        0.000000            1279.770
                      X( 60, 4)        0.000000            8.324730
                      X( 61, 1)        0.000000            1038.675
                      X( 61, 2)        0.000000            0.000000
                      X( 61, 3)        0.000000            2015.491
                      X( 61, 4)        0.000000            1.327870
                      X( 62, 1)        0.000000            1038.675
                      X( 62, 2)        0.000000            0.000000
                      X( 62, 3)        0.000000            2015.491
                      X( 62, 4)        0.000000            1.327870
                      X( 63, 1)        0.000000            2158.346
                      X( 63, 2)        0.000000            0.000000
                      X( 63, 3)        0.000000            1996.931
                      X( 63, 4)        0.000000            1128.637
                      X( 64, 1)        0.000000            2158.346
                      X( 64, 2)        0.000000            0.000000
                      X( 64, 3)        0.000000            1996.931
                      X( 64, 4)        0.000000            1128.637
                      X( 65, 1)        0.000000            1504.245
                      X( 65, 2)       0.4618000            0.000000
                      X( 65, 3)        0.000000            1731.727
                      X( 65, 4)        0.000000            474.5368
                      X( 66, 1)        0.000000            1504.245
                      X( 66, 2)       0.3393000            0.000000
                      X( 66, 3)        0.000000            1731.727
                      X( 66, 4)        0.000000            474.5368
                      X( 67, 1)        0.000000            1305.564
                      X( 67, 2)        0.000000            0.000000
                      X( 67, 3)        0.000000            1271.319
                      X( 67, 4)        0.000000            291.4975
                      X( 68, 1)        0.000000            1305.564
                      X( 68, 2)        0.000000            0.000000
                      X( 68, 3)        0.000000            1271.319
                      X( 68, 4)        0.000000            291.4975
                      X( 69, 1)        0.000000            746.2861
                      X( 69, 2)        0.000000            71.16268
                      X( 69, 3)        0.000000            673.5251
                      X( 69, 4)        0.000000            79.48741
                      X( 70, 1)        0.000000            746.2861
                      X( 70, 2)        0.000000            71.16268
                      X( 70, 3)        0.000000            673.5251
                      X( 70, 4)        0.000000            79.48741
                      X( 71, 1)        0.000000            636.5889
                      X( 71, 2)        0.000000            936.4810
                      X( 71, 3)        0.000000            393.5958
                      X( 71, 4)        0.000000            944.8057
                      X( 72, 1)        0.000000            636.5889
                      X( 72, 2)        0.000000            936.4810
                      X( 72, 3)        0.000000            393.5958
                      X( 72, 4)        0.000000            944.8057
                      X( 73, 1)        0.000000            1048.936
                      X( 73, 2)        0.000000            1534.884
                      X( 73, 3)        0.000000            592.8303
                      X( 73, 4)        0.000000            1543.208
                      X( 74, 1)        0.000000            1048.936
                      X( 74, 2)        0.000000            1534.884
                      X( 74, 3)        0.000000            592.8303
                      X( 74, 4)        0.000000            1543.208
                      X( 75, 1)        0.000000            897.3571
                      X( 75, 2)        0.000000            722.0864
                      X( 75, 3)        0.000000            389.8245
                      X( 75, 4)        0.000000            730.4111
                      X( 76, 1)        0.000000            897.3571
                      X( 76, 2)        0.000000            722.0864
                      X( 76, 3)        0.000000            389.8245
                      X( 76, 4)        0.000000            730.4111
                      X( 77, 1)        0.000000            2233.500
                      X( 77, 2)        0.000000            0.000000
                      X( 77, 3)        0.000000            1876.361
                      X( 77, 4)        0.000000            1203.791
                      X( 78, 1)        0.000000            2233.500
                      X( 78, 2)        0.000000            0.000000
                      X( 78, 3)        0.000000            1876.361
                      X( 78, 4)        0.000000            1203.791
                      X( 79, 1)        0.000000            2233.500
                      X( 79, 2)        0.000000            0.000000
                      X( 79, 3)        0.000000            1524.362
                      X( 79, 4)        0.000000            1203.791
                      X( 80, 1)        0.000000            2233.500
                      X( 80, 2)        0.000000            0.000000
                      X( 80, 3)        0.000000            1524.362
                      X( 80, 4)        0.000000            1203.791
                      X( 81, 1)        0.000000            2199.359
                      X( 81, 2)        0.000000            0.000000
                      X( 81, 3)        0.000000            1080.750
                      X( 81, 4)        0.000000            1169.651
                      X( 82, 1)        0.000000            2199.359
                      X( 82, 2)        0.000000            0.000000
                      X( 82, 3)        0.000000            1080.750
                      X( 82, 4)        0.000000            1169.651
                      X( 83, 1)        0.000000            2170.713
                      X( 83, 2)        0.000000            0.000000
                      X( 83, 3)        0.000000            1160.667
                      X( 83, 4)        0.000000            1141.005
                      X( 84, 1)        0.000000            2170.713
                      X( 84, 2)        0.000000            0.000000
                      X( 84, 3)        0.000000            1160.667
                      X( 84, 4)        0.000000            1141.005
                      X( 85, 1)        0.000000            1764.377
                      X( 85, 2)        0.000000            0.000000
                      X( 85, 3)        0.000000            0.000000
                      X( 85, 4)        0.000000            750.3101
                      X( 86, 1)        0.000000            1764.377
                      X( 86, 2)        2.137100            0.000000
                      X( 86, 3)       0.1680000E-01        0.000000
                      X( 86, 4)        0.000000            750.3101
                      X( 87, 1)        0.000000            1806.331
                      X( 87, 2)        0.000000            673.2021
                      X( 87, 3)        0.000000            0.000000
                      X( 87, 4)        0.000000            1133.936
                      X( 88, 1)        0.000000            1806.331
                      X( 88, 2)        0.000000            673.2021
                      X( 88, 3)        0.000000            0.000000
                      X( 88, 4)        0.000000            1133.936
                      X( 89, 1)        0.000000            2453.282
                      X( 89, 2)        0.000000            1533.773
                      X( 89, 3)        0.000000            0.000000
                      X( 89, 4)        0.000000            1994.507
                      X( 90, 1)        0.000000            2453.282
                      X( 90, 2)        0.000000            1533.773
                      X( 90, 3)        0.000000            0.000000
                      X( 90, 4)        0.000000            1994.507
                      X( 91, 1)        0.000000            2164.701
                      X( 91, 2)        0.000000            1940.726
                      X( 91, 3)        0.000000            0.000000
                      X( 91, 4)        0.000000            2473.213
                      X( 92, 1)        0.000000            2164.701
                      X( 92, 2)        0.000000            1940.726
                      X( 92, 3)        0.000000            0.000000
                      X( 92, 4)        0.000000            2473.213
                      X( 93, 1)        0.000000            3588.413
                      X( 93, 2)        0.000000            3244.607
                      X( 93, 3)        0.000000            0.000000
                      X( 93, 4)        0.000000            3640.550
                      X( 94, 1)        0.000000            3588.413
                      X( 94, 2)        0.000000            3244.607
                      X( 94, 3)        0.000000            0.000000
                      X( 94, 4)        0.000000            3640.550
                      X( 95, 1)        0.000000            2977.544
                      X( 95, 2)        0.000000            1812.815
                      X( 95, 3)        0.000000            0.000000
                      X( 95, 4)        0.000000            2377.265
                      X( 96, 1)        0.000000            2977.544
                      X( 96, 2)        0.000000            1812.815
                      X( 96, 3)       0.3751000            0.000000
                      X( 96, 4)        0.000000            2377.265
                      X( 97, 1)        0.000000            2661.548
                      X( 97, 2)        0.000000            853.3567
                      X( 97, 3)        0.000000            0.000000
                      X( 97, 4)        0.000000            1647.481
                      X( 98, 1)        0.000000            2661.548
                      X( 98, 2)        0.000000            853.3567
                      X( 98, 3)        0.000000            0.000000
                      X( 98, 4)        0.000000            1647.481
                      X( 99, 1)        0.000000            2613.065
                      X( 99, 2)        0.000000            413.7053
                      X( 99, 3)        0.000000            322.2482
                      X( 99, 4)        0.000000            1583.356
                     X( 100, 1)        0.000000            2613.065
                     X( 100, 2)        0.000000            413.7053
                     X( 100, 3)        0.000000            322.2482
                     X( 100, 4)        0.000000            1583.356
                     X( 101, 1)        0.000000            3331.053
